compound,smiles,valid_smiles,smiles_canonical,inchi_key
CPD-21359,CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]%11([C@H]([C@@H](O[C@H](CO[C@@]%10(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]8(O[C@H]([C@@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@@H]7(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O[C@H]6(O[C@H](CO[C@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))[C@@H](O)[C@H](O[C@H]3(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@H]5(O[C@H](CO[C@H]4(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)4))[C@H](O)[C@H](O)[C@@H](O)5)))[C@@H](O)6))[C@H](O)7))[C@H](O)8))[C@H](O[C@]9(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C9)C(=O)[O-])C%10))[C@H]%11OP([O-])([O-])=O)OC[C@@H]%12([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O%12))NC(C[C@H](OC(=O)CCCCCCCCCCC)CCCCCCCCCCC)=O),True,CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@@H](O)CO)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@@H]4O[C@H]([C@H](O)CO[C@H]5O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@H]5O[C@H](CO[C@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@H]6O[C@H](CO[C@H]7O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]7O)[C@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@@H]4O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-],CEMLXOTXCUORFY-NHYUMOMVSA-D
CPD-8964,CCOP(OC1(\C=C/C2(/C(\C)=C(C(OC(/C=1)=2)=O)/Cl)))(OCC)=S,True,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,BXNANOICGRISHX-UHFFFAOYSA-N
CPD-7418,C(\C=C/C1(\C=C/C=C\C(O)=1))(=O)[O-],True,O=C([O-])/C=C\c1ccccc1O,PMOWTIHVNWZYFI-WAYWQWQTSA-M
CR+3,[Cr+3],True,[Cr+3],BFGKITSFLPAWGI-UHFFFAOYSA-N
CR+6,[Cr+6],True,[Cr+6],JOPOVCBBYLSVDA-UHFFFAOYSA-N
CREATINE,C(C(=O)[O-])N(C)C(N)=[NH2+],True,CN(CC(=O)[O-])C(N)=[NH2+],CVSVTCORWBXHQV-UHFFFAOYSA-N
CREATININE,CN1(CC(=O)NC1=N),True,CN1CC(=O)NC1=N,DDRJAANPRJIHGJ-UHFFFAOYSA-N
CROTONYL-COA,C/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O,True,C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],KFWWCMJSYSSPSK-PAXLJYGASA-J
CTP,C(OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(/N)=N\C(=O)2)),True,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1,PCDQPRRSZKQHHS-XVFCMESISA-J
CU+2,[Cu+2],True,[Cu+2],JPVYNHNXODAKFH-UHFFFAOYSA-N
CPD-6602,COC2(/C=C(/C=C/C(/O)=C/C(/C=C/C1(/C=C(C(/O)=C\C=1)/OC))=O)\C=C/C(/O)=2),True,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,ZIUSSTSXXLLKKK-KOBPDPAPSA-N
CPD-69,C([O-])#N,True,N#C[O-],XLJMAIOERFSOGZ-UHFFFAOYSA-M
CPD-13584,[C-]#N,True,[C-]#N,XFXPMWWXUTWYJX-UHFFFAOYSA-N
CYANURIC-ACID,C1(O)(=NC(/O)=N\C(\O)=N/1),True,Oc1nc(O)nc(O)n1,ZFSLODLOARCGLH-UHFFFAOYSA-N
CPD-683,C3(\C=C/N([C@@H]1(O[C@H]2([C@H]([C@H]1O)OP([O-])(OC2)=O)))C(/N=3)=O)N,True,Nc1ccn([C@@H]2O[C@@H]3COP(=O)([O-])O[C@H]3[C@H]2O)c(=O)n1,WCPTXJJVVDAEMW-XVFCMESISA-M
C-DI-GMP,C1([C@@H]7([C@@H](OP([O-])(=O)OC[C@@H]4([C@@H](OP([O-])(=O)O1)[C@@H](O)[C@H](N2(C3(\N=C(N)/NC(=O)C(\N=C/2)=3)))O4))[C@@H](O)[C@H](N5(C6(\N=C(N)/NC(=O)C(\N=C/5)=6)))O7)),True,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)([O-])O[C@H]4[C@@H](O)[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)([O-])O[C@H]3[C@H]2O)c(=O)[nH]1,PKFDLKSEZWEFGL-MHARETSRSA-L
PRECURSOR-Z,C1(OP([O-])(=O)OC2(C1O[C@@H]3([C@H](C(=O)2)NC4(\C(=O)NC(/N)=N/C(\N3)=4)))),True,Nc1nc2c(c(=O)[nH]1)N[C@H]1C(=O)C3OP(=O)([O-])OCC3O[C@H]1N2,PWFXLXMPGSLEOZ-QQVWSJFJSA-M
CAMP,C3(OP(=O)([O-])O[C@H]4([C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O[C@H]34)),True,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O,IVOMOUWHDPKRLL-KQYNXXCUSA-M
CYTIDINE,C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))O,True,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,UHDGCWIWMRVCDJ-XVFCMESISA-N
CPD-3713,C([C@@H]2([C@@H]3([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)OP(=O)([O-])O3)))O,True,Nc1ccn([C@@H]2O[C@H](CO)[C@H]3OP(=O)([O-])O[C@H]32)c(=O)n1,NMPZCCZXCOMSDQ-XVFCMESISA-M
CPD-3710,C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)OP([O-])([O-])=O)O))O,True,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(=O)([O-])[O-])c(=O)n1,YQUAKORMLHPSLZ-XVFCMESISA-L
CPD-3711,C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)OP([O-])([O-])=O))O,True,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)n1,UOOOPKANIPLQPU-XVFCMESISA-L
CPD0-1882,C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))OP([O-])(=O)OP([O-])(=O)OC[C@H]4(O[C@H]3(NC6(/N=C(N)\NC(=O)C(/N[C@H]3C5(\S[Mo](=O)(=O)SC\4=5))=6))),True,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@H]4Nc5nc(N)[nH]c(=O)c5N[C@H]4C4=C3[S][Mo](=[O])(=[O])[S]4)[C@@H](O)[C@H]2O)c(=O)n1,KGCKMLSJAXDKBP-RRNIHQQDSA-J
CYTOSINE,C1(\NC(=O)/N=C(\C=1)/N),True,Nc1cc[nH]c(=O)n1,OPTASPLRGRRNAP-UHFFFAOYSA-N
CPD-19203,C(O)[C@H](NC(=O)[C@H]([NH3+])C1(\C=C/C(/O)=C\C=1))C(=O)N[C@H](C([O-])=O)C2(\C=C/C(/O)=C\C=2),True,[NH3+][C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)[O-])c1ccc(O)cc1)c1ccc(O)cc1,ZYPJZNYMRGJBEP-XHSDSOJGSA-N
D-ALANINE,C[C@@H]([NH3+])C([O-])=O,True,C[C@@H]([NH3+])C(=O)[O-],QNAYBMKLOCPYGJ-UWTATZPHSA-N
D-ALA-D-ALA,C[C@@H]([NH3+])C(=O)N[C@H](C)C([O-])=O,True,C[C@@H]([NH3+])C(=O)N[C@H](C)C(=O)[O-],DEFJQIDDEAULHB-QWWZWVQMSA-N
D-ALTRONATE,C(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)[O-],True,O=C([O-])[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO,RGHNJXZEOKUKBD-AIHAYLRMSA-M
CPD-355,C(O)[C@@H](O)[C@@H](O)[C@H](O)CO,True,OC[C@@H](O)C(O)[C@H](O)CO,HEBKCHPVOIAQTA-QWWZWVQMSA-N
CPD-18118,C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@H](O)C(O)O1),True,O=P([O-])([O-])OC[C@H]1OC(O)[C@@H](O)[C@@H]1O,KTVPXOYAKDPRHY-ZRMNMSDTSA-L
CPD-356,C(O)[C@H]1(OC(=O)[C@@H](O)[C@H](O)1),True,O=C1O[C@H](CO)[C@@H](O)[C@@H]1O,CUOKHACJLGPRHD-JJYYJPOSSA-N
CPD-220,C(NC(N)=[NH2+])CC[C@@H]([NH3+])C(=O)[O-],True,NC(=[NH2+])NCCC[C@@H]([NH3+])C(=O)[O-],ODKSFYDXXFIFQN-SCSAIBSYSA-O
CPD-3633,C(C[C@H](C(=O)[O-])[NH3+])(N)=O,True,NC(=O)C[C@@H]([NH3+])C(=O)[O-],DCXYFEDJOCDNAF-UWTATZPHSA-N
D-ERYTHRO-IMIDAZOLE-GLYCEROL-P,C1(\N\C=N/C(\[C@@H]([C@H](O)COP(=O)([O-])[O-])O)=1),True,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)c1c[nH]cn1,HFYBTHCYPKEDQQ-RITPCOANSA-L
DIHYDRO-NEO-PTERIN,C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@H](O)CO)=2)),True,Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@H](O)CO)CN2,YQIFAMYNGGOTFB-XINAWCOVSA-N
ERYTHROSE,C(=O)[C@H](O)[C@H](O)CO,True,O=C[C@H](O)[C@H](O)CO,YTBSYETUWUMLBZ-IUYQGCFVSA-N
ERYTHROSE-4P,C([C@@H]([C@@H](COP([O-])([O-])=O)O)O)=O,True,O=C[C@H](O)[C@H](O)COP(=O)([O-])[O-],NGHMDNPXVRFFGS-IUYQGCFVSA-L
PHOTINUS-LUCIFERIN,C3(SC(/C1(/SC2(/C=C(\C=C/C(/N=1)=2)/O)))=N/[C@@H](C(=O)[O-])3),True,O=C([O-])[C@H]1CSC(c2nc3ccc(O)cc3s2)=N1,BJGNCJDXODQBOB-SSDOTTSWSA-M
CPD-20211,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@H]3(CSC(/C1(/SC2(\C(\N=1)=C/C=C(/C=2)/O)))=N/3))COP(=O)(OP(=O)(OC[C@@H]4([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O4)N5(C6(\N=C/N=C(C(\N=C/5)=6)/N))))[O-])[O-],True,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@H]1CSC(c2nc3ccc(O)cc3s2)=N1,UIZNKBFSRZHFMA-FDGSWQJKSA-J
CPD-16522,C(=O)([O-])C(O)[C@H]1([C@H](O)[C@@H](O)C(=O)O1),True,O=C([O-])C(O)[C@@H]1OC(=O)[C@H](O)[C@H]1O,XECPAIJNBXCOBO-LYEVXEPXSA-M
CPD-17138,C([C@@H]1([C@@H]([C@@H]([C@H](C(O1)=O)O)O)O))([O-])=O,True,O=C([O-])[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@H]1O,YLKFQNUGXOLRNI-KXMYSMCESA-M
D-GLUCARATE,C(=O)([C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-])[O-],True,O=C([O-])[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-],DSLZVSRJTYRBFB-LLEIAEIESA-L
CPD-17141,C(=O)([O-])C(O)[C@@H]1([C@H](O)[C@@H](O)C(=O)O1),True,O=C([O-])C(O)[C@H]1OC(=O)[C@H](O)[C@H]1O,XECPAIJNBXCOBO-YDQMYBSPSA-M
CPD-12595,C([C@@H]1([C@H]([C@@H]([C@H](C(O1)=O)O)O)O))([O-])=O,True,O=C([O-])[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,YLKFQNUGXOLRNI-QDQPNEQZSA-M
GLUCONATE,C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-],True,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,RGHNJXZEOKUKBD-SQOUGZDYSA-M
CPD-2961,C([C@H]([C@H]([C@@H]([C@H](C([O-])=O)O)O)O)O)OP([O-])([O-])=O,True,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-],BIRSGZKFKXLSJQ-SQOUGZDYSA-K
GLC-D-LACTONE,C(O)[C@H]1(OC([C@@H]([C@H]([C@@H]1O)O)O)=O),True,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,PHOQVHQSTUBQQK-SQOUGZDYSA-N
D-GLT,C(CC[C@H](C(=O)[O-])[NH3+])([O-])=O,True,[NH3+][C@H](CCC(=O)[O-])C(=O)[O-],WHUUTDBJXJRKMK-GSVOUGTGSA-M
GLUTAMIDE,C(=O)(N)CC[C@@H]([NH3+])C([O-])=O,True,NC(=O)CC[C@@H]([NH3+])C(=O)[O-],ZDXPYRJPNDTMRX-GSVOUGTGSA-N
GLYCERALD,C(=O)[C@H](O)CO,True,O=C[C@H](O)CO,MNQZXJOMYWMBOU-VKHMYHEASA-N
GAP,C(=O)[C@H](O)COP(=O)([O-])[O-],True,O=C[C@H](O)COP(=O)([O-])[O-],LXJXRIRHZLFYRP-VKHMYHEASA-L
D-BETA-D-HEPTOSE-17-DIPHOSPHATE,C(OP([O-])(=O)[O-])[C@@H](O)[C@@H]1([C@@H](O)[C@H](O)[C@H](O)[C@H](OP([O-])(=O)[O-])O1),True,O=P([O-])([O-])OC[C@@H](O)[C@H]1O[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@@H]1O,LMTGTTLGDUACSJ-QTNLNCNHSA-J
D-BETA-D-HEPTOSE-1-P,C([C@H]([C@H]1(O[C@H]([C@H]([C@H]([C@@H]1O)O)O)OP([O-])(=O)[O-]))O)O,True,O=P([O-])([O-])O[C@@H]1O[C@H]([C@H](O)CO)[C@@H](O)[C@H](O)[C@@H]1O,KMEJCSKJXSBBAN-QTNLNCNHSA-L
D-HEXOSE-6-PHOSPHATE,C(OP(=O)([O-])[O-])C1(OC(O)C(O)C(O)C(O)1),True,O=P([O-])([O-])OCC1OC(O)C(O)C(O)C1O,NBSCHQHZLSJFNQ-UHFFFAOYSA-L
CPD-12151,C1(\N\C=N/C(\C[C@H](C(=O)[O-])[NH3+])=1),True,[NH3+][C@H](Cc1c[nH]cn1)C(=O)[O-],HNDVDQJCIGZPNO-RXMQYKEDSA-N
CPD-12150,CC(C)C[C@@H]([NH3+])C(=O)[O-],True,CC(C)C[C@@H]([NH3+])C(=O)[O-],ROHFNLRQFUQHCH-RXMQYKEDSA-N
CPD-219,C([NH3+])CCC[C@@H]([NH3+])C([O-])=O,True,[NH3+]CCCC[C@@H]([NH3+])C(=O)[O-],KDXKERNSBIXSRK-RXMQYKEDSA-O
MANNITOL-1P,C([C@H]([C@H]([C@@H]([C@@H](COP([O-])([O-])=O)O)O)O)O)O,True,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,GACTWZZMVMUKNG-KVTDHHQDSA-L
CPD-218,CSCC[C@@H]([NH3+])C([O-])=O,True,CSCC[C@@H]([NH3+])C(=O)[O-],FFEARJCKVFRZRR-SCSAIBSYSA-N
CPD-534,[C@H]1(O)([C@@H](OP([O-])(=O)[O-])[C@H](OP([O-])([O-])=O)[C@@H](OP([O-])([O-])=O)[C@H](OP([O-])([O-])=O)[C@H](OP([O-])(=O)[O-])1),True,O=P([O-])([O-])O[C@@H]1[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-],CTPQAXVNYGZUAJ-SHFUYGGZSA-D
D-PROLINE,C1([NH2+][C@H](CC1)C(=O)[O-]),True,O=C([O-])[C@H]1CCC[NH2+]1,ONIBWKKTOPOVIA-SCSAIBSYSA-N
CPD-17175,C1(CC[C@@H]([N+](C)(C)1)C([O-])=O),True,C[N+]1(C)CCC[C@@H]1C(=O)[O-],CMUNUTVVOOHQPW-ZCFIWIBFSA-N
CPD-21256,C[C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O,True,C[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,SKCKOFZKJLZSFA-JGWLITMVSA-N
RIBULOSE-5P,C([C@H]([C@H](C(CO)=O)O)O)OP([O-])([O-])=O,True,O=C(CO)[C@H](O)[C@H](O)COP(=O)([O-])[O-],FNZLKVNUWIIPSJ-UHNVWZDZSA-L
D-RIBULOSE-15-P2,C(OP([O-])([O-])=O)[C@@H](O)[C@@H](O)C(=O)COP(=O)([O-])[O-],True,O=C(COP(=O)([O-])[O-])[C@H](O)[C@H](O)COP(=O)([O-])[O-],YAHZABJORDUQGO-NQXXGFSBSA-J
CPD-21527,C(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(COP([O-])(=O)[O-])=O,True,O=C(COP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO,JPTRNFAYXMBCLJ-SHUUEZRQSA-L
D-SERINE,C(O)[C@@H]([NH3+])C(=O)[O-],True,[NH3+][C@H](CO)C(=O)[O-],MTCFGRXMJLQNBG-UWTATZPHSA-N
D-TAGATURONATE,C(O)C(=O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)[O-],True,O=C([O-])[C@@H](O)[C@H](O)[C@H](O)C(=O)CO,IZSRJDGCGRAUAR-WDCZJNDASA-M
CPD-11770,C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@@H](O)CO)=2)),True,Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@@H](O)CO)CN2,YQIFAMYNGGOTFB-NJGYIYPDSA-N
THREO-DS-ISO-CITRATE,C(=O)([C@@H](CC([O-])=O)[C@@H](O)C([O-])=O)[O-],True,O=C([O-])C[C@H](C(=O)[O-])[C@@H](O)C(=O)[O-],ODBLHEXUDAPZAU-ZAFYKAAXSA-K
XYLULOSE-5-PHOSPHATE,C(OP([O-])(=O)[O-])[C@@H](O)[C@H](O)C(=O)CO,True,O=C(CO)[C@@H](O)[C@H](O)COP(=O)([O-])[O-],FNZLKVNUWIIPSJ-RFZPGFLSSA-L
DADP,C([C@@H]3([C@H](C[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O))OP(OP([O-])([O-])=O)([O-])=O,True,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1,DAEAPNUQQAICNR-RRKCRQDMSA-K
DAMP,C([C@@H]3([C@H](C[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O))OP([O-])([O-])=O,True,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1,KHWCHTKSEGGWEX-RRKCRQDMSA-L
DATP,C([C@@H]3([C@H](C[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O))OP(OP(OP([O-])(=O)[O-])([O-])=O)([O-])=O,True,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1,SUYVUBYJARFZHO-RRKCRQDMSA-J
DCDP,C([C@@H]2([C@H](C[C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O))OP(OP(=O)([O-])[O-])([O-])=O,True,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)n1,FTDHDKPUHBLBTL-SHYZEUOFSA-K
DCMP,C([C@@H]2([C@H](C[C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O))OP([O-])([O-])=O,True,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)n1,NCMVOABPESMRCP-SHYZEUOFSA-L
DCTP,C([C@@H]2([C@H](C[C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O))OP(OP(OP(=O)([O-])[O-])([O-])=O)([O-])=O,True,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)n1,RGWHQCVHVJXOKC-SHYZEUOFSA-J
CPD-18990,CCCCCCCCC(=O)C,True,CCCCCCCCC(C)=O,ZAJNGDIORYACQU-UHFFFAOYSA-N
CPD-22639,CCCCCCCC(=O)CC,True,CCCCCCCC(=O)CC,XJLDYKIEURAVBW-UHFFFAOYSA-N
CPD-22637,CCCCCCC(=O)CCC,True,CCCCCCC(=O)CCC,MKJDUHZPLQYUCB-UHFFFAOYSA-N
CPD-3617,CCCCCCCCCC(=O)[O-],True,CCCCCCCCCC(=O)[O-],GHVNFZFCNZKVNT-UHFFFAOYSA-M
CPD-10267,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],True,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CNKJPHSEFDPYDB-HSJNEKGZSA-J
CPD-11997,CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP([O-])(=O)OP([O-])(=O)O[C@@H]1([C@H](NC(=O)C)[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)[O-])CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(N[C@H](C)C(=O)N[C@H](C)C([O-])=O)=O)[C@H](O)[C@@H](CO)O1),True,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-],VUFAGTBSJIOYBG-YDMRSCLYSA-J
CPD-11998,CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP([O-])(=O)OP([O-])(=O)O[C@@H]2([C@H](NC(=O)C)[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)[O-])CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(N[C@H](C)C(=O)N[C@H](C)C([O-])=O)=O)[C@H](O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)1))[C@@H](CO)O2),True,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,AQVONDPMIZLLED-XKJWZGEGSA-J
CPD-805,CCNC1(\N=C(\N=C(N)/N=1)\Cl),True,CCNc1nc(N)nc(Cl)n1,IVENSCMCQBJAKW-UHFFFAOYSA-N
CPD-21440,C(#N)\C=C1(C2(/C=C\C=C/C(/N=C\1)=2)),True,N#C/C=C1\C=Nc2ccccc21,POAVPLAOCHOOPK-VMPITWQZSA-N
CPD-12119,CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O),True,CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\Cc1cc(O)c2ccccc2c1O,FNBTZSJWSSLPPL-IXSPFEFJSA-N
